timestamp;lightintensity;tvoc;noise;humidity;temperature;occupancy;co2-ndir;peoplecount;pm2.5;pm10;deviceTemperature;deviceID;EpochTime/UnixTime ( UTC )
3-5-2023 08:47:54;;;;;;;;;;;;rgb_peoplecount;1683096474.466
3-5-2023 08:49:50;;;;;;;;0;;;;rgb_peoplecount;1683096590.048
3-5-2023 08:49:55;;;;;;;;;;;;rgb_peoplecount;1683096595.086
3-5-2023 08:51:50;;;;;;;;0;;;;rgb_peoplecount;1683096710.272
3-5-2023 08:51:55;;;;;;;;;;;;rgb_peoplecount;1683096715.442
3-5-2023 08:53:50;;;;;;;;0;;;;rgb_peoplecount;1683096830.08
3-5-2023 08:53:55;;;;;;;;;;;;rgb_peoplecount;1683096835.606
3-5-2023 08:55:50;;;;;;;;0;;;;rgb_peoplecount;1683096950.29
3-5-2023 08:55:55;;;;;;;;;;;;rgb_peoplecount;1683096955.32
3-5-2023 08:57:50;;;;;;;;0;;;;rgb_peoplecount;1683097070.207
3-5-2023 08:57:55;;;;;;;;;;;;rgb_peoplecount;1683097075.349
3-5-2023 08:59:50;;;;;;;;0;;;;rgb_peoplecount;1683097190.494
3-5-2023 08:59:55;;;;;;;;;;;;rgb_peoplecount;1683097195.522
3-5-2023 09:01:50;;;;;;;;0;;;;rgb_peoplecount;1683097310.623
3-5-2023 09:01:55;;;;;;;;;;;;rgb_peoplecount;1683097315.693
3-5-2023 09:03:50;;;;;;;;0;;;;rgb_peoplecount;1683097430.704
3-5-2023 09:03:55;;;;;;;;;;;;rgb_peoplecount;1683097435.662
3-5-2023 09:05:50;;;;;;;;0;;;;rgb_peoplecount;1683097550.66
3-5-2023 09:05:55;;;;;;;;;;;;rgb_peoplecount;1683097555.919
3-5-2023 09:07:51;;;;;;;;0;;;;rgb_peoplecount;1683097671.068
3-5-2023 09:07:56;;;;;;;;;;;;rgb_peoplecount;1683097676.128
3-5-2023 09:09:51;;;;;;;;0;;;;rgb_peoplecount;1683097791.138
3-5-2023 09:09:56;;;;;;;;;;;;rgb_peoplecount;1683097796.195
3-5-2023 09:11:51;;;;;;;;0;;;;rgb_peoplecount;1683097911.354
3-5-2023 09:11:56;;;;;;;;;;;;rgb_peoplecount;1683097916.396
3-5-2023 09:13:51;;;;;;;;0;;;;rgb_peoplecount;1683098031.56
3-5-2023 09:13:56;;;;;;;;;;;;rgb_peoplecount;1683098036.556
3-5-2023 09:15:51;;;;;;;;0;;;;rgb_peoplecount;1683098151.716
3-5-2023 09:15:56;;;;;;;;;;;;rgb_peoplecount;1683098156.78
3-5-2023 09:17:49;;;;;;;;0;;;;rgb_peoplecount;1683098269.385
3-5-2023 09:17:54;;;;;;;;;;;;rgb_peoplecount;1683098274.151
3-5-2023 09:19:49;;;;;;;;0;;;;rgb_peoplecount;1683098389.245
3-5-2023 09:19:54;;;;;;;;;;;;rgb_peoplecount;1683098394.388
3-5-2023 09:21:49;;;;;;;;0;;;;rgb_peoplecount;1683098509.467
3-5-2023 09:21:54;;;;;;;;;;;;rgb_peoplecount;1683098514.465
3-5-2023 09:23:49;;;;;;;;0;;;;rgb_peoplecount;1683098629.934
3-5-2023 09:23:54;;;;;;;;;;;;rgb_peoplecount;1683098634.689
3-5-2023 09:25:50;;;;;;;;0;;;;rgb_peoplecount;1683098750.226
3-5-2023 09:25:54;;;;;;;;;;;;rgb_peoplecount;1683098754.84
3-5-2023 09:27:50;;;;;;;;0;;;;rgb_peoplecount;1683098870.267
3-5-2023 09:27:55;;;;;;;;;;;;rgb_peoplecount;1683098875.006
3-5-2023 09:29:50;;;;;;;;0;;;;rgb_peoplecount;1683098990.138
3-5-2023 09:29:55;;;;;;;;;;;;rgb_peoplecount;1683098995.214
3-5-2023 09:31:50;;;;;;;;0;;;;rgb_peoplecount;1683099110.307
3-5-2023 09:32:00;;;;;;;;;;;;rgb_peoplecount;1683099120.874
3-5-2023 09:33:50;;;;;;;;0;;;;rgb_peoplecount;1683099230.498
3-5-2023 09:33:55;;;;;;;;;;;;rgb_peoplecount;1683099235.651
3-5-2023 09:35:50;;;;;;;;0;;;;rgb_peoplecount;1683099350.899
3-5-2023 09:35:55;;;;;;;;;;;;rgb_peoplecount;1683099355.963
3-5-2023 09:37:51;;;;;;;;0;;;;rgb_peoplecount;1683099471.087
3-5-2023 09:37:56;;;;;;;;;;;;rgb_peoplecount;1683099476.102
3-5-2023 09:39:51;;;;;;;;0;;;;rgb_peoplecount;1683099591.136
3-5-2023 09:39:56;;;;;;;;;;;;rgb_peoplecount;1683099596.252
3-5-2023 09:41:51;;;;;;;;0;;;;rgb_peoplecount;1683099711.281
3-5-2023 09:41:56;;;;;;;;;;;;rgb_peoplecount;1683099716.38
3-5-2023 09:43:51;;;;;;;;0;;;;rgb_peoplecount;1683099831.503
3-5-2023 09:43:56;;;;;;;;;;;;rgb_peoplecount;1683099836.508
3-5-2023 09:45:51;;;;;;;;0;;;;rgb_peoplecount;1683099951.53
3-5-2023 09:45:56;;;;;;;;;;;;rgb_peoplecount;1683099956.55
3-5-2023 09:47:51;;;;;;;;0;;;;rgb_peoplecount;1683100071.575
3-5-2023 09:47:56;;;;;;;;;;;;rgb_peoplecount;1683100076.701
3-5-2023 09:49:51;;;;;;;;0;;;;rgb_peoplecount;1683100191.795
3-5-2023 09:49:56;;;;;;;;;;;;rgb_peoplecount;1683100196.799
3-5-2023 09:51:49;;;;;;;;0;;;;rgb_peoplecount;1683100309.387
3-5-2023 09:51:54;;;;;;;;;;;;rgb_peoplecount;1683100314.36
3-5-2023 09:53:49;;;;;;;;0;;;;rgb_peoplecount;1683100429.217
3-5-2023 09:53:54;;;;;;;;;;;;rgb_peoplecount;1683100434.371
3-5-2023 09:55:49;;;;;;;;0;;;;rgb_peoplecount;1683100549.614
3-5-2023 09:55:54;;;;;;;;;;;;rgb_peoplecount;1683100554.739
3-5-2023 09:57:49;;;;;;;;0;;;;rgb_peoplecount;1683100669.867
3-5-2023 09:57:54;;;;;;;;;;;;rgb_peoplecount;1683100674.78
3-5-2023 09:59:50;;;;;;;;0;;;;rgb_peoplecount;1683100790.043
3-5-2023 09:59:55;;;;;;;;;;;;rgb_peoplecount;1683100795.069
3-5-2023 10:01:50;;;;;;;;0;;;;rgb_peoplecount;1683100910.249
3-5-2023 10:01:55;;;;;;;;;;;;rgb_peoplecount;1683100915.365
3-5-2023 10:03:50;;;;;;;;0;;;;rgb_peoplecount;1683101030.757
3-5-2023 10:03:55;;;;;;;;;;;;rgb_peoplecount;1683101035.346
3-5-2023 10:05:50;;;;;;;;0;;;;rgb_peoplecount;1683101150.546
3-5-2023 10:05:55;;;;;;;;;;;;rgb_peoplecount;1683101155.766
3-5-2023 10:07:50;;;;;;;;0;;;;rgb_peoplecount;1683101270.551
3-5-2023 10:07:55;;;;;;;;;;;;rgb_peoplecount;1683101275.693
3-5-2023 10:09:50;;;;;;;;0;;;;rgb_peoplecount;1683101390.867
3-5-2023 10:09:56;;;;;;;;;;;;rgb_peoplecount;1683101396.092
3-5-2023 10:11:50;;;;;;;;0;;;;rgb_peoplecount;1683101510.989
3-5-2023 10:11:56;;;;;;;;;;;;rgb_peoplecount;1683101516.062
3-5-2023 10:13:51;;;;;;;;0;;;;rgb_peoplecount;1683101631.339
3-5-2023 10:13:56;;;;;;;;;;;;rgb_peoplecount;1683101636.376
3-5-2023 10:15:51;;;;;;;;0;;;;rgb_peoplecount;1683101751.553
3-5-2023 10:15:57;;;;;;;;;;;;rgb_peoplecount;1683101757.005
3-5-2023 10:17:52;;;;;;;;0;;;;rgb_peoplecount;1683101872.118
3-5-2023 10:17:57;;;;;;;;;;;;rgb_peoplecount;1683101877.186
3-5-2023 10:19:49;;;;;;;;0;;;;rgb_peoplecount;1683101989.459
3-5-2023 10:19:54;;;;;;;;;;;;rgb_peoplecount;1683101994.163
3-5-2023 10:21:49;;;;;;;;0;;;;rgb_peoplecount;1683102109.579
3-5-2023 10:21:54;;;;;;;;;;;;rgb_peoplecount;1683102114.759
3-5-2023 10:23:49;;;;;;;;0;;;;rgb_peoplecount;1683102229.318
3-5-2023 10:23:54;;;;;;;;;;;;rgb_peoplecount;1683102234.829
3-5-2023 10:25:49;;;;;;;;0;;;;rgb_peoplecount;1683102349.725
3-5-2023 10:25:54;;;;;;;;;;;;rgb_peoplecount;1683102354.642
3-5-2023 10:27:49;;;;;;;;0;;;;rgb_peoplecount;1683102469.754
3-5-2023 10:27:55;;;;;;;;;;;;rgb_peoplecount;1683102475.369
3-5-2023 10:29:50;;;;;;;;0;;;;rgb_peoplecount;1683102590.313
3-5-2023 10:29:55;;;;;;;;;;;;rgb_peoplecount;1683102595.465
3-5-2023 10:31:50;;;;;;;;0;;;;rgb_peoplecount;1683102710.163
3-5-2023 10:31:55;;;;;;;;;;;;rgb_peoplecount;1683102715.687
3-5-2023 10:33:50;;;;;;;;0;;;;rgb_peoplecount;1683102830.465
3-5-2023 10:33:55;;;;;;;;;;;;rgb_peoplecount;1683102835.895
3-5-2023 10:35:50;;;;;;;;0;;;;rgb_peoplecount;1683102950.742
3-5-2023 10:35:55;;;;;;;;;;;;rgb_peoplecount;1683102955.768
3-5-2023 10:37:50;;;;;;;;0;;;;rgb_peoplecount;1683103070.813
3-5-2023 10:37:56;;;;;;;;;;;;rgb_peoplecount;1683103076.28
3-5-2023 10:39:51;;;;;;;;0;;;;rgb_peoplecount;1683103191.102
3-5-2023 10:39:56;;;;;;;;;;;;rgb_peoplecount;1683103196.055
3-5-2023 10:41:51;;;;;;;;0;;;;rgb_peoplecount;1683103311.532
3-5-2023 10:41:56;;;;;;;;;;;;rgb_peoplecount;1683103316.325
3-5-2023 10:43:51;;;;;;;;0;;;;rgb_peoplecount;1683103431.547
3-5-2023 10:43:56;;;;;;;;;;;;rgb_peoplecount;1683103436.611
3-5-2023 10:45:51;;;;;;;;0;;;;rgb_peoplecount;1683103551.752
3-5-2023 10:45:56;;;;;;;;;;;;rgb_peoplecount;1683103556.799
3-5-2023 10:47:49;;;;;;;;0;;;;rgb_peoplecount;1683103669.08
3-5-2023 10:47:54;;;;;;;;;;;;rgb_peoplecount;1683103674.466
3-5-2023 10:49:49;;;;;;;;0;;;;rgb_peoplecount;1683103789.496
3-5-2023 10:49:54;;;;;;;;;;;;rgb_peoplecount;1683103794.85
3-5-2023 10:51:49;;;;;;;;0;;;;rgb_peoplecount;1683103909.695
3-5-2023 10:51:55;;;;;;;;;;;;rgb_peoplecount;1683103915.01
3-5-2023 10:53:49;;;;;;;;0;;;;rgb_peoplecount;1683104029.728
3-5-2023 10:53:55;;;;;;;;;;;;rgb_peoplecount;1683104035.086
3-5-2023 10:55:50;;;;;;;;0;;;;rgb_peoplecount;1683104150.193
3-5-2023 10:55:55;;;;;;;;;;;;rgb_peoplecount;1683104155.292
3-5-2023 10:57:50;;;;;;;;0;;;;rgb_peoplecount;1683104270.423
3-5-2023 10:57:55;;;;;;;;;;;;rgb_peoplecount;1683104275.491
3-5-2023 10:59:50;;;;;;;;0;;;;rgb_peoplecount;1683104390.33
3-5-2023 10:59:55;;;;;;;;;;;;rgb_peoplecount;1683104395.9
3-5-2023 11:01:50;;;;;;;;1;;;;rgb_peoplecount;1683104510.397
3-5-2023 11:01:55;;;;;;;;;;;;rgb_peoplecount;1683104515.895
3-5-2023 11:03:50;;;;;;;;1;;;;rgb_peoplecount;1683104630.568
3-5-2023 11:03:56;;;;;;;;;;;;rgb_peoplecount;1683104636.076
3-5-2023 11:05:50;;;;;;;;1;;;;rgb_peoplecount;1683104750.742
3-5-2023 11:05:55;;;;;;;;;;;;rgb_peoplecount;1683104755.837
3-5-2023 11:07:50;;;;;;;;1;;;;rgb_peoplecount;1683104870.571
3-5-2023 11:07:56;;;;;;;;;;;;rgb_peoplecount;1683104876.065
3-5-2023 11:09:50;;;;;;;;1;;;;rgb_peoplecount;1683104990.565
3-5-2023 11:09:55;;;;;;;;;;;;rgb_peoplecount;1683104995.977
3-5-2023 11:11:51;;;;;;;;1;;;;rgb_peoplecount;1683105111.005
3-5-2023 11:11:56;;;;;;;;;;;;rgb_peoplecount;1683105116.209
3-5-2023 11:13:51;;;;;;;;1;;;;rgb_peoplecount;1683105231.15
3-5-2023 11:13:56;;;;;;;;;;;;rgb_peoplecount;1683105236.512
3-5-2023 11:15:51;;;;;;;;1;;;;rgb_peoplecount;1683105351.229
3-5-2023 11:15:56;;;;;;;;;;;;rgb_peoplecount;1683105356.719
3-5-2023 11:17:51;;;;;;;;1;;;;rgb_peoplecount;1683105471.54
3-5-2023 11:17:56;;;;;;;;;;;;rgb_peoplecount;1683105476.893
3-5-2023 11:19:51;;;;;;;;1;;;;rgb_peoplecount;1683105591.487
3-5-2023 11:19:56;;;;;;;;;;;;rgb_peoplecount;1683105596.966
3-5-2023 11:21:51;;;;;;;;1;;;;rgb_peoplecount;1683105711.48
3-5-2023 11:21:57;;;;;;;;;;;;rgb_peoplecount;1683105717.118
3-5-2023 11:23:51;;;;;;;;1;;;;rgb_peoplecount;1683105831.422
3-5-2023 11:23:56;;;;;;;;;;;;rgb_peoplecount;1683105836.982
3-5-2023 11:25:51;;;;;;;;1;;;;rgb_peoplecount;1683105951.534
3-5-2023 11:25:56;;;;;;;;;;;;rgb_peoplecount;1683105956.502
3-5-2023 11:27:51;;;;;;;;1;;;;rgb_peoplecount;1683106071.548
3-5-2023 11:27:56;;;;;;;;;;;;rgb_peoplecount;1683106076.669
3-5-2023 11:29:51;;;;;;;;1;;;;rgb_peoplecount;1683106191.497
3-5-2023 11:29:56;;;;;;;;;;;;rgb_peoplecount;1683106196.737
3-5-2023 11:31:51;;;;;;;;0;;;;rgb_peoplecount;1683106311.761
3-5-2023 11:31:56;;;;;;;;;;;;rgb_peoplecount;1683106316.853
3-5-2023 11:33:49;;;;;;;;0;;;;rgb_peoplecount;1683106429.286
3-5-2023 11:33:54;;;;;;;;;;;;rgb_peoplecount;1683106434.531
3-5-2023 11:35:49;;;;;;;;0;;;;rgb_peoplecount;1683106549.199
3-5-2023 11:35:54;;;;;;;;;;;;rgb_peoplecount;1683106554.209
3-5-2023 11:37:49;;;;;;;;0;;;;rgb_peoplecount;1683106669.616
3-5-2023 11:37:54;;;;;;;;;;;;rgb_peoplecount;1683106674.725
3-5-2023 11:39:50;;;;;;;;0;;;;rgb_peoplecount;1683106790.043
3-5-2023 11:39:55;;;;;;;;;;;;rgb_peoplecount;1683106795.146
3-5-2023 11:41:49;;;;;;;;0;;;;rgb_peoplecount;1683106909.795
3-5-2023 11:41:55;;;;;;;;;;;;rgb_peoplecount;1683106915.434
3-5-2023 11:43:50;;;;;;;;0;;;;rgb_peoplecount;1683107030.011
3-5-2023 11:43:55;;;;;;;;;;;;rgb_peoplecount;1683107035.32
3-5-2023 11:45:50;;;;;;;;0;;;;rgb_peoplecount;1683107150.177
3-5-2023 11:45:55;;;;;;;;;;;;rgb_peoplecount;1683107155.317
3-5-2023 11:47:50;;;;;;;;0;;;;rgb_peoplecount;1683107270.289
3-5-2023 11:47:55;;;;;;;;;;;;rgb_peoplecount;1683107275.739
3-5-2023 11:49:50;;;;;;;;0;;;;rgb_peoplecount;1683107390.551
3-5-2023 11:49:55;;;;;;;;;;;;rgb_peoplecount;1683107395.986
3-5-2023 11:51:50;;;;;;;;0;;;;rgb_peoplecount;1683107510.51
3-5-2023 11:51:55;;;;;;;;;;;;rgb_peoplecount;1683107515.987
3-5-2023 11:53:50;;;;;;;;0;;;;rgb_peoplecount;1683107630.86
3-5-2023 11:53:56;;;;;;;;;;;;rgb_peoplecount;1683107636.127
3-5-2023 11:55:50;;;;;;;;0;;;;rgb_peoplecount;1683107750.925
3-5-2023 11:55:55;;;;;;;;;;;;rgb_peoplecount;1683107755.997
3-5-2023 11:57:51;;;;;;;;0;;;;rgb_peoplecount;1683107871.184
3-5-2023 11:57:56;;;;;;;;;;;;rgb_peoplecount;1683107876.635
3-5-2023 11:59:51;;;;;;;;0;;;;rgb_peoplecount;1683107991.414
3-5-2023 11:59:56;;;;;;;;;;;;rgb_peoplecount;1683107996.555
3-5-2023 12:01:51;;;;;;;;0;;;;rgb_peoplecount;1683108111.584
3-5-2023 12:01:56;;;;;;;;;;;;rgb_peoplecount;1683108116.658
3-5-2023 12:03:51;;;;;;;;0;;;;rgb_peoplecount;1683108231.782
3-5-2023 12:03:56;;;;;;;;;;;;rgb_peoplecount;1683108236.847
3-5-2023 12:05:49;;;;;;;;0;;;;rgb_peoplecount;1683108349.473
3-5-2023 12:05:54;;;;;;;;;;;;rgb_peoplecount;1683108354.222
3-5-2023 12:07:49;;;;;;;;0;;;;rgb_peoplecount;1683108469.502
3-5-2023 12:07:54;;;;;;;;;;;;rgb_peoplecount;1683108474.666
3-5-2023 12:09:49;;;;;;;;0;;;;rgb_peoplecount;1683108589.544
3-5-2023 12:09:54;;;;;;;;;;;;rgb_peoplecount;1683108594.783
3-5-2023 12:11:49;;;;;;;;0;;;;rgb_peoplecount;1683108709.8
3-5-2023 12:11:55;;;;;;;;;;;;rgb_peoplecount;1683108715.259
3-5-2023 12:13:49;;;;;;;;0;;;;rgb_peoplecount;1683108829.787
3-5-2023 12:13:55;;;;;;;;;;;;rgb_peoplecount;1683108835.388
3-5-2023 12:15:50;;;;;;;;0;;;;rgb_peoplecount;1683108950.429
3-5-2023 12:15:56;;;;;;;;;;;;rgb_peoplecount;1683108956.388
3-5-2023 12:17:50;;;;;;;;0;;;;rgb_peoplecount;1683109070.256
3-5-2023 12:17:55;;;;;;;;;;;;rgb_peoplecount;1683109075.669
3-5-2023 12:19:50;;;;;;;;0;;;;rgb_peoplecount;1683109190.42
3-5-2023 12:19:55;;;;;;;;;;;;rgb_peoplecount;1683109195.915
3-5-2023 12:21:50;;;;;;;;0;;;;rgb_peoplecount;1683109310.613
3-5-2023 12:21:55;;;;;;;;;;;;rgb_peoplecount;1683109315.966
3-5-2023 12:23:50;;;;;;;;0;;;;rgb_peoplecount;1683109430.612
3-5-2023 12:23:56;;;;;;;;;;;;rgb_peoplecount;1683109436.235
3-5-2023 12:25:50;;;;;;;;0;;;;rgb_peoplecount;1683109550.98
3-5-2023 12:25:55;;;;;;;;;;;;rgb_peoplecount;1683109555.995
3-5-2023 12:27:50;;;;;;;;0;;;;rgb_peoplecount;1683109670.928
3-5-2023 12:27:56;;;;;;;;;;;;rgb_peoplecount;1683109676.371
3-5-2023 12:29:51;;;;;;;;0;;;;rgb_peoplecount;1683109791.134
3-5-2023 12:29:56;;;;;;;;;;;;rgb_peoplecount;1683109796.81
3-5-2023 12:31:51;;;;;;;;0;;;;rgb_peoplecount;1683109911.104
3-5-2023 12:31:56;;;;;;;;;;;;rgb_peoplecount;1683109916.951
3-5-2023 12:33:51;;;;;;;;0;;;;rgb_peoplecount;1683110031.196
3-5-2023 12:33:56;;;;;;;;;;;;rgb_peoplecount;1683110036.659
3-5-2023 12:35:51;;;;;;;;0;;;;rgb_peoplecount;1683110151.547
3-5-2023 12:35:56;;;;;;;;;;;;rgb_peoplecount;1683110156.794
3-5-2023 12:37:51;;;;;;;;0;;;;rgb_peoplecount;1683110271.991
3-5-2023 12:37:57;;;;;;;;;;;;rgb_peoplecount;1683110277.521
3-5-2023 12:39:49;;;;;;;;0;;;;rgb_peoplecount;1683110389.327
3-5-2023 12:39:54;;;;;;;;;;;;rgb_peoplecount;1683110394.127
3-5-2023 12:41:49;;;;;;;;0;;;;rgb_peoplecount;1683110509.632
3-5-2023 12:41:54;;;;;;;;;;;;rgb_peoplecount;1683110514.411
3-5-2023 12:43:49;;;;;;;;0;;;;rgb_peoplecount;1683110629.462
3-5-2023 12:43:54;;;;;;;;;;;;rgb_peoplecount;1683110634.813
3-5-2023 12:45:49;;;;;;;;0;;;;rgb_peoplecount;1683110749.731
3-5-2023 12:45:54;;;;;;;;;;;;rgb_peoplecount;1683110754.938
3-5-2023 12:47:49;;;;;;;;0;;;;rgb_peoplecount;1683110869.779
3-5-2023 12:47:55;;;;;;;;;;;;rgb_peoplecount;1683110875.254
3-5-2023 12:49:49;;;;;;;;0;;;;rgb_peoplecount;1683110989.943
3-5-2023 12:49:55;;;;;;;;;;;;rgb_peoplecount;1683110995.374
3-5-2023 12:51:50;;;;;;;;0;;;;rgb_peoplecount;1683111110.417
3-5-2023 12:51:55;;;;;;;;;;;;rgb_peoplecount;1683111115.622
3-5-2023 12:53:50;;;;;;;;0;;;;rgb_peoplecount;1683111230.282
3-5-2023 12:53:55;;;;;;;;;;;;rgb_peoplecount;1683111235.728
3-5-2023 12:55:50;;;;;;;;0;;;;rgb_peoplecount;1683111350.585
3-5-2023 12:55:55;;;;;;;;;;;;rgb_peoplecount;1683111355.926
3-5-2023 12:57:50;;;;;;;;0;;;;rgb_peoplecount;1683111470.789
3-5-2023 12:57:56;;;;;;;;;;;;rgb_peoplecount;1683111476.31
3-5-2023 12:59:50;;;;;;;;0;;;;rgb_peoplecount;1683111590.97
3-5-2023 12:59:56;;;;;;;;;;;;rgb_peoplecount;1683111596.41
3-5-2023 13:01:50;;;;;;;;0;;;;rgb_peoplecount;1683111710.916
3-5-2023 13:01:56;;;;;;;;;;;;rgb_peoplecount;1683111716.274
3-5-2023 13:03:51;;;;;;;;0;;;;rgb_peoplecount;1683111831.182
3-5-2023 13:03:56;;;;;;;;;;;;rgb_peoplecount;1683111836.618
3-5-2023 13:05:51;;;;;;;;0;;;;rgb_peoplecount;1683111951.508
3-5-2023 13:05:56;;;;;;;;;;;;rgb_peoplecount;1683111956.941
3-5-2023 13:07:52;;;;;;;;0;;;;rgb_peoplecount;1683112072.002
3-5-2023 13:07:57;;;;;;;;;;;;rgb_peoplecount;1683112077.13
3-5-2023 13:09:51;;;;;;;;0;;;;rgb_peoplecount;1683112191.545
3-5-2023 13:09:56;;;;;;;;;;;;rgb_peoplecount;1683112196.589
3-5-2023 13:11:51;;;;;;;;0;;;;rgb_peoplecount;1683112311.629
3-5-2023 13:11:56;;;;;;;;;;;;rgb_peoplecount;1683112316.795
3-5-2023 13:13:48;;;;;;;;0;;;;rgb_peoplecount;1683112428.973
3-5-2023 13:13:54;;;;;;;;;;;;rgb_peoplecount;1683112434.57
3-5-2023 13:15:49;;;;;;;;0;;;;rgb_peoplecount;1683112549.561
3-5-2023 13:15:54;;;;;;;;;;;;rgb_peoplecount;1683112554.789
3-5-2023 13:17:49;;;;;;;;0;;;;rgb_peoplecount;1683112669.919
3-5-2023 13:17:54;;;;;;;;;;;;rgb_peoplecount;1683112674.89
3-5-2023 13:19:50;;;;;;;;0;;;;rgb_peoplecount;1683112790.079
3-5-2023 13:19:55;;;;;;;;;;;;rgb_peoplecount;1683112795.244
3-5-2023 13:21:49;;;;;;;;0;;;;rgb_peoplecount;1683112909.958
3-5-2023 13:21:55;;;;;;;;;;;;rgb_peoplecount;1683112915.332
3-5-2023 13:23:50;;;;;;;;0;;;;rgb_peoplecount;1683113030.257
3-5-2023 13:23:55;;;;;;;;;;;;rgb_peoplecount;1683113035.624
3-5-2023 13:25:50;;;;;;;;0;;;;rgb_peoplecount;1683113150.244
3-5-2023 13:25:55;;;;;;;;;;;;rgb_peoplecount;1683113155.446
3-5-2023 13:27:50;;;;;;;;0;;;;rgb_peoplecount;1683113270.571
3-5-2023 13:27:56;;;;;;;;;;;;rgb_peoplecount;1683113276.034
3-5-2023 13:29:50;;;;;;;;0;;;;rgb_peoplecount;1683113390.835
3-5-2023 13:29:56;;;;;;;;;;;;rgb_peoplecount;1683113396.308
3-5-2023 13:31:50;;;;;;;;0;;;;rgb_peoplecount;1683113510.734
3-5-2023 13:31:56;;;;;;;;;;;;rgb_peoplecount;1683113516.258
3-5-2023 13:33:51;;;;;;;;0;;;;rgb_peoplecount;1683113631.047
3-5-2023 13:33:56;;;;;;;;;;;;rgb_peoplecount;1683113636.404
3-5-2023 13:35:50;;;;;;;;0;;;;rgb_peoplecount;1683113750.875
3-5-2023 13:35:55;;;;;;;;;;;;rgb_peoplecount;1683113755.961
3-5-2023 13:37:50;;;;;;;;0;;;;rgb_peoplecount;1683113870.89
3-5-2023 13:37:56;;;;;;;;;;;;rgb_peoplecount;1683113876.343
3-5-2023 13:39:51;;;;;;;;0;;;;rgb_peoplecount;1683113991.106
3-5-2023 13:39:56;;;;;;;;;;;;rgb_peoplecount;1683113996.228
3-5-2023 13:41:51;;;;;;;;0;;;;rgb_peoplecount;1683114111.829
3-5-2023 13:41:56;;;;;;;;;;;;rgb_peoplecount;1683114116.819
3-5-2023 13:43:51;;;;;;;;0;;;;rgb_peoplecount;1683114231.88
3-5-2023 13:43:56;;;;;;;;;;;;rgb_peoplecount;1683114236.97
3-5-2023 13:45:51;;;;;;;;0;;;;rgb_peoplecount;1683114351.551
3-5-2023 13:45:56;;;;;;;;;;;;rgb_peoplecount;1683114356.445
3-5-2023 13:47:52;;;;;;;;0;;;;rgb_peoplecount;1683114472.074
3-5-2023 13:47:57;;;;;;;;;;;;rgb_peoplecount;1683114477.143
3-5-2023 13:49:52;;;;;;;;0;;;;rgb_peoplecount;1683114592.08
3-5-2023 13:49:57;;;;;;;;;;;;rgb_peoplecount;1683114597.205
3-5-2023 13:51:49;;;;;;;;0;;;;rgb_peoplecount;1683114709.485
3-5-2023 13:51:54;;;;;;;;;;;;rgb_peoplecount;1683114714.584
3-5-2023 13:53:49;;;;;;;;0;;;;rgb_peoplecount;1683114829.39
3-5-2023 13:53:55;;;;;;;;;;;;rgb_peoplecount;1683114835.772
3-5-2023 13:55:49;;;;;;;;0;;;;rgb_peoplecount;1683114949.465
3-5-2023 13:55:54;;;;;;;;;;;;rgb_peoplecount;1683114954.682
3-5-2023 13:57:49;;;;;;;;0;;;;rgb_peoplecount;1683115069.68
3-5-2023 13:57:55;;;;;;;;;;;;rgb_peoplecount;1683115075.104
3-5-2023 13:59:49;;;;;;;;0;;;;rgb_peoplecount;1683115189.696
3-5-2023 13:59:55;;;;;;;;;;;;rgb_peoplecount;1683115195.051
3-5-2023 14:01:51;;;;;;;;0;;;;rgb_peoplecount;1683115311.252
3-5-2023 14:01:58;;;;;;;;;;;;rgb_peoplecount;1683115318.264
3-5-2023 14:03:51;;;;;;;;0;;;;rgb_peoplecount;1683115431.203
3-5-2023 14:03:55;;;;;;;;;;;;rgb_peoplecount;1683115435.546
3-5-2023 14:05:50;;;;;;;;0;;;;rgb_peoplecount;1683115550.094
3-5-2023 14:05:55;;;;;;;;;;;;rgb_peoplecount;1683115555.246
3-5-2023 14:07:50;;;;;;;;0;;;;rgb_peoplecount;1683115670.463
3-5-2023 14:07:55;;;;;;;;;;;;rgb_peoplecount;1683115675.878
3-5-2023 14:09:50;;;;;;;;0;;;;rgb_peoplecount;1683115790.679
3-5-2023 14:09:56;;;;;;;;;;;;rgb_peoplecount;1683115796.159
3-5-2023 14:11:50;;;;;;;;0;;;;rgb_peoplecount;1683115910.895
3-5-2023 14:11:56;;;;;;;;;;;;rgb_peoplecount;1683115916.339
3-5-2023 14:13:50;;;;;;;;0;;;;rgb_peoplecount;1683116030.863
3-5-2023 14:13:56;;;;;;;;;;;;rgb_peoplecount;1683116036.563
3-5-2023 14:15:51;;;;;;;;0;;;;rgb_peoplecount;1683116151.014
3-5-2023 14:15:56;;;;;;;;;;;;rgb_peoplecount;1683116156.384
3-5-2023 14:17:51;;;;;;;;0;;;;rgb_peoplecount;1683116271.04
3-5-2023 14:17:56;;;;;;;;;;;;rgb_peoplecount;1683116276.158
3-5-2023 14:19:51;;;;;;;;0;;;;rgb_peoplecount;1683116391.448
3-5-2023 14:19:56;;;;;;;;;;;;rgb_peoplecount;1683116396.476
3-5-2023 14:21:51;;;;;;;;0;;;;rgb_peoplecount;1683116511.325
3-5-2023 14:21:56;;;;;;;;;;;;rgb_peoplecount;1683116516.42
