timestamp;lightintensity;tvoc;noise;humidity;temperature;occupancy;co2-ndir;pm2.5;pm10;peoplecount;deviceID;EpochTime/UnixTime ( UTC )
11-2-2021 00:47:01;;;42,914;;;;;;;;MS-IPac67b205b3b7;1613000821.231
11-2-2021 00:47:03;;;;;10,85;;;;;;MS-IPac67b205b3b7;1613000823.7
11-2-2021 00:47:03;;850;;;;;;;;;MS-IPac67b205b3b7;1613000823.798
11-2-2021 00:47:24;;;;;;;;;;0;MS-IPac67b205b3b7;1613000844.997
11-2-2021 00:47:26;;883;;;;;;;;;MS-IPac67b205b3b7;1613000846.577
11-2-2021 00:47:46;;;42,027;;;;;;;;MS-IPac67b205b3b7;1613000866.79
11-2-2021 00:47:49;;;;;10,61;;;;;;MS-IPac67b205b3b7;1613000869.27
11-2-2021 00:47:49;;868;;;;;;;;;MS-IPac67b205b3b7;1613000869.367
11-2-2021 00:48:32;;;43,023;;;;;;;;MS-IPac67b205b3b7;1613000912.35
11-2-2021 00:48:57;;;;;10,83;;;;;;MS-IPac67b205b3b7;1613000937.609
11-2-2021 00:48:57;;883;;;;;;;;;MS-IPac67b205b3b7;1613000937.708
11-2-2021 00:49:18;;;;;;;;;;0;MS-IPac67b205b3b7;1613000958.889
11-2-2021 00:49:20;;917;;;;;;;;;MS-IPac67b205b3b7;1613000960.487
11-2-2021 00:49:21;;;42,822;;;;;;;;MS-IPac67b205b3b7;1613000961.599
11-2-2021 00:49:43;;946;;;;;;;;;MS-IPac67b205b3b7;1613000983.267
11-2-2021 00:50:06;;931;;;;;;;;;MS-IPac67b205b3b7;1613001006.056
11-2-2021 00:50:28;;;;;10,71;;;;;;MS-IPac67b205b3b7;1613001028.728
11-2-2021 00:50:28;;966;;;;;;;;;MS-IPac67b205b3b7;1613001028.826
11-2-2021 00:50:29;;;;;;;;;30;;MS-IPac67b205b3b7;1613001029.932
11-2-2021 00:50:31;;;42,032;;;;;;;;MS-IPac67b205b3b7;1613001031.119
11-2-2021 00:50:51;;;;;10,51;;;;;;MS-IPac67b205b3b7;1613001051.589
11-2-2021 00:50:51;;1 040;;;;;;;;;MS-IPac67b205b3b7;1613001051.686
11-2-2021 00:51:14;;;;;10,69;;;;;;MS-IPac67b205b3b7;1613001074.378
11-2-2021 00:51:14;;1 075;;;;;;;;;MS-IPac67b205b3b7;1613001074.476
11-2-2021 00:51:16;;;40,376;;;;;;;;MS-IPac67b205b3b7;1613001076.701
11-2-2021 00:51:35;;;;;;;;;;0;MS-IPac67b205b3b7;1613001095.657
11-2-2021 00:51:37;;1 138;;;;;;;;;MS-IPac67b205b3b7;1613001097.246
11-2-2021 00:51:57;;;;;;;428;;;;MS-IPac67b205b3b7;1613001117.368
11-2-2021 00:51:58;;;;;;0;;;;;MS-IPac67b205b3b7;1613001118.286
11-2-2021 00:51:58;0;;;;;;;;;;MS-IPac67b205b3b7;1613001118.627
11-2-2021 00:51:59;;;;26,621;;;;;;;MS-IPac67b205b3b7;1613001119.628
11-2-2021 00:51:59;;;;;10,65;;;;;;MS-IPac67b205b3b7;1613001119.928
11-2-2021 00:52:00;;1 192;;;;;;;;;MS-IPac67b205b3b7;1613001120.027
11-2-2021 00:52:02;;;41,042;;;;;;;;MS-IPac67b205b3b7;1613001122.241
11-2-2021 00:52:45;;1 215;;;;;;;;;MS-IPac67b205b3b7;1613001165.745
11-2-2021 00:53:05;;;42,526;;;;;;;;MS-IPac67b205b3b7;1613001185.958
11-2-2021 00:53:08;;1 252;;;;;;;;;MS-IPac67b205b3b7;1613001188.535
11-2-2021 00:53:29;;;;;;;;;;0;MS-IPac67b205b3b7;1613001209.716
11-2-2021 00:53:31;;1 272;;;;;;;;;MS-IPac67b205b3b7;1613001211.305
11-2-2021 00:53:51;;;41,497;;;;;;;;MS-IPac67b205b3b7;1613001231.518
11-2-2021 00:53:53;;;;;10,75;;;;;;MS-IPac67b205b3b7;1613001233.987
11-2-2021 00:53:54;;1 290;;;;;;;;;MS-IPac67b205b3b7;1613001234.085
11-2-2021 00:54:16;;;;;10,61;;;;;;MS-IPac67b205b3b7;1613001256.767
11-2-2021 00:54:16;;1 338;;;;;;;;;MS-IPac67b205b3b7;1613001256.865
11-2-2021 00:54:40;;;41,571;;;;;;;;MS-IPac67b205b3b7;1613001280.767
11-2-2021 00:55:02;;1 319;;;;;;;;;MS-IPac67b205b3b7;1613001302.439
11-2-2021 00:55:23;;;;;;;;;;0;MS-IPac67b205b3b7;1613001323.622
11-2-2021 00:55:25;;;;;10,85;;;;;;MS-IPac67b205b3b7;1613001325.107
11-2-2021 00:55:47;;;;;10,71;;;;;;MS-IPac67b205b3b7;1613001347.887
11-2-2021 00:55:47;;1 272;;;;;;;;;MS-IPac67b205b3b7;1613001347.984
11-2-2021 00:55:49;;;;;;;;25;;;MS-IPac67b205b3b7;1613001349.306
11-2-2021 00:55:49;;;;;;;;;27;;MS-IPac67b205b3b7;1613001349.337
11-2-2021 00:55:50;;;40,959;;;;;;;;MS-IPac67b205b3b7;1613001350.37
11-2-2021 00:56:10;;1 290;;;;;;;;;MS-IPac67b205b3b7;1613001370.844
11-2-2021 00:56:57;;;41,723;;;;;;;;MS-IPac67b205b3b7;1613001417.536
11-2-2021 00:57:17;;;;;;;;;;0;MS-IPac67b205b3b7;1613001437.594
11-2-2021 00:57:41;;1 319;;;;;;;;;MS-IPac67b205b3b7;1613001461.974
11-2-2021 00:57:43;;;41,571;;;;;;;;MS-IPac67b205b3b7;1613001463.076
11-2-2021 00:58:04;;;;;10,57;;;;;;MS-IPac67b205b3b7;1613001484.646
11-2-2021 00:58:04;;1 290;;;;;;;;;MS-IPac67b205b3b7;1613001484.744
11-2-2021 00:58:27;;1 252;;;;;;;;;MS-IPac67b205b3b7;1613001507.534
11-2-2021 00:58:28;;;39,805;;;;;;;;MS-IPac67b205b3b7;1613001508.636
11-2-2021 00:59:13;;1 234;;;;;;;;;MS-IPac67b205b3b7;1613001553.083
11-2-2021 00:59:33;;;40,309;;;;;;;;MS-IPac67b205b3b7;1613001573.296
11-2-2021 00:59:34;;;;;;;;;;0;MS-IPac67b205b3b7;1613001574.273
11-2-2021 00:59:35;;1 215;;;;;;;;;MS-IPac67b205b3b7;1613001575.863
11-2-2021 00:59:58;;1 234;;;;;;;;;MS-IPac67b205b3b7;1613001598.653
11-2-2021 01:00:18;;;41,498;;;;;;;;MS-IPac67b205b3b7;1613001618.856
11-2-2021 01:00:21;;1 192;;;;;;;;;MS-IPac67b205b3b7;1613001621.428
11-2-2021 01:00:44;;;;;10,69;;;;;;MS-IPac67b205b3b7;1613001644.125
