time,peoplecount_rgb,co2
2021-02-14 02:05:53.000,0,456.0
2021-02-14 02:09:18.754,0,467.0
2021-02-14 02:09:54.000,0,449.0
2021-02-14 02:10:17.293,0,449.0
2021-02-14 02:20:18.083,0,449.0
2021-02-14 02:35:19.154,0,449.0
2021-02-14 02:35:55.000,0,449.0
2021-02-14 02:49:19.261,0,458.0
2021-02-14 02:50:17.569,0,450.0
2021-02-14 02:51:55.000,0,457.0
2021-02-14 02:52:17.229,0,457.0
2021-02-14 02:57:17.685,0,438.0
2021-02-14 02:57:54.000,0,438.0
2021-02-14 02:58:19.078,0,456.0
2021-02-14 03:03:19.410,0,434.0
2021-02-14 03:03:53.000,0,451.0
2021-02-14 03:04:17.689,0,451.0
2021-02-14 03:05:18.807,0,445.0
2021-02-14 03:05:54.000,0,445.0
2021-02-14 03:11:17.530,0,452.0
2021-02-14 03:12:19.133,0,434.0
2021-02-14 03:13:17.208,0,450.0
2021-02-14 03:13:53.000,0,450.0
2021-02-14 03:20:17.261,0,444.0
2021-02-14 03:26:19.048,0,434.0
2021-02-14 03:28:18.534,0,451.0
2021-02-14 03:31:19.272,0,432.0
2021-02-14 03:31:54.000,0,432.0
2021-02-14 03:33:18.846,0,448.0
2021-02-14 03:33:54.000,0,448.0
2021-02-14 03:35:18.514,0,444.0
2021-02-14 03:35:55.000,0,444.0
2021-02-14 03:41:54.000,0,431.0
2021-02-14 03:42:18.383,0,454.0
2021-02-14 03:45:19.264,0,437.0
2021-02-14 03:50:17.080,0,442.0
2021-02-14 03:53:17.666,0,454.0
2021-02-14 03:53:54.000,0,454.0
2021-02-14 03:55:17.247,0,432.0
2021-02-14 03:57:16.739,0,449.0
2021-02-14 03:59:19.157,0,432.0
2021-02-14 04:01:18.785,0,455.0
2021-02-14 04:02:17.489,0,436.0
2021-02-14 04:02:20.622,0,436.0
2021-02-14 04:05:18.693,0,442.0
2021-02-14 04:05:52.000,0,442.0
2021-02-14 04:15:18.895,0,432.0
2021-02-14 04:15:52.000,0,432.0
2021-02-14 04:20:19.172,0,439.0
2021-02-14 04:21:17.452,0,452.0
2021-02-14 04:21:54.000,0,452.0
2021-02-14 04:23:52.000,0,434.0
2021-02-14 04:24:18.352,0,434.0
2021-02-14 04:28:17.402,0,450.0
2021-02-14 04:31:18.305,0,434.0
2021-02-14 04:32:16.616,0,450.0
2021-02-14 04:32:21.356,0,433.0
2021-02-14 04:35:17.375,0,439.0
2021-02-14 04:35:54.000,0,439.0
2021-02-14 04:37:17.006,0,430.0
2021-02-14 04:37:54.000,0,430.0
2021-02-14 04:39:52.000,0,447.0
2021-02-14 04:40:17.685,0,447.0
2021-02-14 04:43:54.000,0,430.0
2021-02-14 04:44:16.705,0,430.0
2021-02-14 04:45:54.000,0,446.0
2021-02-14 04:46:19.072,0,446.0
2021-02-14 04:50:18.374,0,439.0
2021-02-14 04:55:18.871,0,445.0
2021-02-14 04:55:55.000,0,445.0
2021-02-14 05:05:16.787,0,447.0
2021-02-14 05:05:52.000,0,424.0
2021-02-14 05:06:17.918,0,446.0
2021-02-14 05:07:19.172,0,429.0
2021-02-14 05:07:53.000,0,448.0
2021-02-14 05:08:17.506,0,448.0
2021-02-14 05:09:18.674,0,432.0
2021-02-14 05:15:17.483,0,450.0
2021-02-14 05:15:53.000,0,450.0
2021-02-14 05:19:16.759,0,434.0
2021-02-14 05:20:17.903,0,434.0
2021-02-14 05:29:55.000,0,434.0
2021-02-14 05:30:19.139,0,434.0
2021-02-14 05:35:19.103,0,440.0
2021-02-14 05:35:54.000,0,440.0
2021-02-14 05:37:55.000,0,450.0
2021-02-14 05:38:17.211,0,450.0
2021-02-14 05:45:54.000,0,428.0
2021-02-14 05:46:18.451,0,428.0
2021-02-14 05:48:17.874,0,446.0
2021-02-14 05:50:17.482,0,445.0
2021-02-14 06:01:54.000,0,443.0
2021-02-14 06:02:17.983,0,443.0
2021-02-14 06:02:21.361,0,443.0
2021-02-14 06:03:19.073,0,442.0
2021-02-14 06:05:18.702,0,438.0
2021-02-14 06:05:52.000,0,438.0
2021-02-14 06:11:17.598,0,425.0
2021-02-14 06:12:18.987,0,444.0
2021-02-14 06:13:17.169,0,425.0
2021-02-14 06:13:52.000,0,425.0
2021-02-14 06:15:53.000,0,443.0
2021-02-14 06:16:17.834,0,443.0
2021-02-14 06:19:18.678,0,427.0
2021-02-14 06:19:54.000,0,443.0
2021-02-14 06:20:17.302,0,436.0
2021-02-14 06:29:16.762,0,425.0
2021-02-14 06:29:54.000,0,425.0
2021-02-14 06:31:19.119,0,442.0
2021-02-14 06:31:55.000,0,425.0
2021-02-14 06:32:17.506,0,425.0
2021-02-14 06:32:20.997,0,425.0
2021-02-14 06:35:18.371,0,443.0
2021-02-14 06:35:53.000,0,443.0
2021-02-14 06:43:17.004,0,427.0
2021-02-14 06:45:19.140,0,443.0
2021-02-14 06:45:53.000,0,426.0
2021-02-14 06:46:17.625,0,426.0
2021-02-14 06:49:52.000,0,445.0
2021-02-14 06:50:16.965,0,435.0
2021-02-14 06:51:18.080,0,426.0
2021-02-14 06:51:53.000,0,442.0
2021-02-14 06:52:19.005,0,442.0
2021-02-14 06:53:53.000,0,426.0
2021-02-14 06:54:19.003,0,426.0
2021-02-14 06:58:17.915,0,444.0
2021-02-14 07:05:17.681,0,431.0
2021-02-14 07:05:20.523,0,431.0
2021-02-14 07:05:54.000,0,427.0
2021-02-14 07:06:01.626,0,427.0
2021-02-14 07:06:12.642,0,427.0
2021-02-14 07:06:19.212,0,427.0
2021-02-14 07:07:52.000,0,446.0
2021-02-14 07:08:18.972,0,446.0
2021-02-14 07:09:17.147,0,430.0
2021-02-14 07:17:18.445,0,450.0
2021-02-14 07:17:21.539,0,450.0
2021-02-14 07:17:53.000,0,431.0
2021-02-14 07:18:16.797,0,431.0
2021-02-14 07:19:53.000,0,451.0
2021-02-14 07:20:18.990,0,442.0
2021-02-14 07:21:17.504,0,447.0
2021-02-14 07:21:54.000,0,427.0
2021-02-14 07:22:19.061,0,427.0
2021-02-14 07:26:17.937,0,444.0
2021-02-14 07:30:17.203,0,428.0
2021-02-14 07:32:16.794,0,446.0
2021-02-14 07:32:21.417,0,446.0
2021-02-14 07:33:17.989,0,427.0
2021-02-14 07:35:17.431,0,434.0
2021-02-14 07:35:53.000,0,434.0
2021-02-14 07:37:17.064,0,423.0
2021-02-14 07:37:53.000,0,446.0
2021-02-14 07:38:18.388,0,446.0
2021-02-14 07:39:16.667,0,429.0
2021-02-14 07:41:19.123,0,451.0
2021-02-14 07:41:52.000,0,431.0
2021-02-14 07:42:17.498,0,431.0
2021-02-14 07:50:18.592,0,437.0
2021-02-14 08:05:17.105,0,432.0
2021-02-14 08:05:54.000,0,432.0
2021-02-14 08:20:18.309,0,435.0
2021-02-14 08:21:53.000,0,422.0
2021-02-14 08:22:17.947,0,445.0
2021-02-14 08:25:52.000,0,429.0
2021-02-14 08:26:17.030,0,429.0
2021-02-14 08:29:21.106,0,448.0
2021-02-14 08:29:53.000,0,448.0
2021-02-14 08:35:16.899,0,437.0
2021-02-14 08:35:52.000,0,437.0
2021-02-14 08:45:17.427,0,435.0
2021-02-14 08:50:17.902,0,431.0
2021-02-14 09:05:19.039,0,435.0
2021-02-14 09:05:54.000,0,435.0
2021-02-14 09:07:54.000,0,452.0
2021-02-14 09:08:17.111,0,432.0
2021-02-14 09:15:16.639,0,449.0
2021-02-14 09:17:16.824,0,428.0
2021-02-14 09:20:17.520,0,442.0
2021-02-14 09:21:18.580,0,444.0
2021-02-14 09:21:53.000,0,444.0
2021-02-14 09:22:17.195,0,444.0
2021-02-14 09:23:54.000,0,426.0
2021-02-14 09:24:16.651,0,426.0
2021-02-14 09:27:17.574,0,444.0
2021-02-14 09:31:16.839,0,423.0
2021-02-14 09:31:54.000,0,423.0
2021-02-14 09:33:54.000,0,443.0
2021-02-14 09:34:17.344,0,443.0
2021-02-14 09:35:18.630,0,423.0
2021-02-14 09:35:52.000,0,423.0
2021-02-14 09:37:18.431,0,444.0
2021-02-14 09:39:54.000,0,424.0
2021-02-14 09:40:19.173,0,424.0
2021-02-14 09:41:17.530,0,427.0
2021-02-14 09:41:54.000,0,427.0
2021-02-14 09:43:17.038,0,444.0
2021-02-14 09:47:19.042,0,468.0
2021-02-14 09:47:20.703,0,468.0
2021-02-14 09:47:53.000,0,447.0
2021-02-14 09:48:17.442,0,447.0
2021-02-14 09:49:18.732,0,427.0
2021-02-14 09:49:54.000,0,438.0
2021-02-14 09:50:17.055,0,447.0
2021-02-14 10:01:18.954,0,433.0
2021-02-14 10:01:52.000,0,433.0
2021-02-14 10:04:17.256,0,450.0
2021-02-14 10:05:18.256,0,445.0
2021-02-14 10:05:53.000,0,445.0
2021-02-14 10:06:16.910,0,445.0
2021-02-14 10:08:19.355,0,457.0
2021-02-14 10:09:17.856,0,441.0
2021-02-14 10:13:53.000,0,417.0
2021-02-14 10:14:18.000,0,417.0
2021-02-14 10:15:19.242,0,432.0
2021-02-14 10:15:54.000,0,432.0
2021-02-14 10:17:18.548,0,450.0
2021-02-14 10:17:20.548,0,450.0
2021-02-14 10:17:54.000,0,450.0
2021-02-14 10:18:17.064,0,429.0
2021-02-14 10:22:19.382,0,450.0
2021-02-14 10:23:17.562,0,435.0
2021-02-14 10:23:53.000,0,435.0
2021-02-14 10:31:53.000,0,419.0
2021-02-14 10:32:17.114,0,435.0
2021-02-14 10:32:21.036,0,435.0
2021-02-14 10:35:17.860,0,440.0
2021-02-14 10:35:52.000,0,440.0
2021-02-14 10:37:53.000,0,428.0
2021-02-14 10:38:18.557,1,428.0
2021-02-14 10:38:26.210,1,428.0
2021-02-14 10:38:26.241,1,428.0
2021-02-14 10:39:22.335,1,448.0
2021-02-14 10:39:51.970,1,448.0
2021-02-14 10:39:53.000,1,448.0
2021-02-14 10:40:18.364,1,425.0
2021-02-14 10:40:27.805,1,425.0
2021-02-14 10:40:38.740,1,425.0
2021-02-14 10:41:17.049,1,441.0
2021-02-14 10:41:54.000,1,417.0
2021-02-14 10:42:21.612,1,443.0
2021-02-14 10:42:47.899,1,443.0
2021-02-14 10:42:58.915,1,443.0
2021-02-14 10:43:13.165,1,422.0
2021-02-14 10:43:19.118,1,422.0
2021-02-14 10:43:52.000,1,441.0
2021-02-14 10:44:17.532,1,418.0
2021-02-14 10:47:18.335,1,456.0
2021-02-14 10:47:20.685,1,456.0
2021-02-14 10:47:54.000,1,456.0
2021-02-14 10:48:16.671,1,438.0
2021-02-14 10:50:19.511,1,422.0
2021-02-14 10:51:17.378,1,422.0
2021-02-14 10:52:18.601,1,441.0
2021-02-14 10:56:17.883,1,415.0
2021-02-14 10:57:54.000,1,434.0
2021-02-14 10:58:17.463,1,434.0
2021-02-14 11:03:17.867,0,411.0
2021-02-14 11:03:53.000,0,433.0
2021-02-14 11:04:19.325,0,433.0
2021-02-14 11:05:17.472,0,417.0
2021-02-14 11:05:54.000,0,442.0
2021-02-14 11:06:18.652,0,418.0
2021-02-14 11:07:17.192,0,429.0
2021-02-14 11:07:55.000,0,429.0
2021-02-14 11:09:16.830,0,423.0
2021-02-14 11:09:53.000,0,423.0
2021-02-14 11:12:17.414,0,440.0
2021-02-14 11:14:17.235,0,456.0
2021-02-14 11:15:18.540,0,459.0
2021-02-14 11:15:54.000,0,427.0
2021-02-14 11:16:16.633,0,446.0
2021-02-14 11:19:17.395,0,464.0
2021-02-14 11:19:52.000,0,464.0
2021-02-14 11:20:18.798,0,433.0
2021-02-14 11:20:52.620,0,452.0
2021-02-14 11:21:06.833,0,452.0
2021-02-14 11:21:17.531,1,452.0
2021-02-14 11:22:18.331,1,414.0
2021-02-14 11:23:16.585,0,430.0
2021-02-14 11:25:19.122,1,468.0
2021-02-14 11:25:54.000,1,450.0
2021-02-14 11:26:01.608,1,450.0
2021-02-14 11:26:12.624,1,432.0
2021-02-14 11:26:17.440,1,432.0
2021-02-14 11:29:53.000,1,472.0
2021-02-14 11:30:16.736,0,472.0
2021-02-14 11:31:18.034,1,453.0
2021-02-14 11:32:19.331,0,429.0
2021-02-14 11:32:21.183,0,429.0
2021-02-14 11:33:17.490,1,449.0
2021-02-14 11:33:54.000,1,429.0
2021-02-14 11:34:14.449,1,429.0
2021-02-14 11:34:18.711,0,429.0
2021-02-14 11:34:25.463,0,429.0
2021-02-14 11:35:17.048,0,452.0
2021-02-14 11:35:55.000,0,452.0
2021-02-14 11:36:18.399,1,452.0
2021-02-14 11:37:16.704,1,431.0
2021-02-14 11:41:18.584,1,461.0
2021-02-14 11:41:54.000,1,435.0
2021-02-14 11:42:17.041,1,435.0
2021-02-14 11:46:19.249,1,486.0
2021-02-14 11:47:17.388,1,443.0
2021-02-14 11:47:21.053,1,443.0
2021-02-14 11:51:16.697,1,467.0
2021-02-14 11:51:54.000,1,467.0
2021-02-14 11:52:17.788,1,449.0
2021-02-14 11:53:55.000,1,433.0
2021-02-14 11:54:17.368,1,433.0
2021-02-14 11:55:18.674,1,423.0
2021-02-14 11:55:52.000,1,423.0
2021-02-14 11:57:18.329,0,478.0
2021-02-14 11:57:53.000,0,449.0
2021-02-14 11:58:16.801,0,431.0
2021-02-14 12:01:17.556,1,450.0
2021-02-14 12:01:55.000,1,450.0
2021-02-14 12:02:18.728,1,477.0
2021-02-14 12:02:20.814,1,477.0
2021-02-14 12:03:16.952,1,448.0
2021-02-14 12:03:52.000,1,448.0
2021-02-14 12:05:16.841,0,422.0
2021-02-14 12:05:53.000,0,441.0
2021-02-14 12:06:17.838,1,441.0
2021-02-14 12:07:19.085,1,463.0
2021-02-14 12:07:54.000,1,497.0
2021-02-14 12:08:17.396,1,475.0
2021-02-14 12:09:18.665,1,431.0
2021-02-14 12:09:54.000,1,431.0
2021-02-14 12:13:17.968,1,465.0
2021-02-14 12:13:53.000,1,448.0
2021-02-14 12:14:14.699,1,428.0
2021-02-14 12:14:19.437,0,428.0
2021-02-14 12:14:25.714,0,428.0
2021-02-14 12:15:17.496,1,450.0
2021-02-14 12:15:52.549,1,423.0
2021-02-14 12:15:53.000,1,423.0
2021-02-14 12:16:03.564,1,423.0
2021-02-14 12:16:18.589,0,455.0
2021-02-14 12:17:17.044,1,434.0
2021-02-14 12:17:20.583,1,434.0
2021-02-14 12:17:54.000,1,470.0
2021-02-14 12:18:18.274,1,470.0
2021-02-14 12:19:16.675,1,451.0
2021-02-14 12:19:54.000,1,432.0
2021-02-14 12:20:18.059,1,432.0
2021-02-14 12:20:51.785,1,450.0
2021-02-14 12:21:04.904,1,450.0
2021-02-14 12:21:19.068,1,450.0
2021-02-14 12:21:52.000,1,413.0
2021-02-14 12:22:17.405,1,448.0
2021-02-14 12:22:51.559,1,417.0
2021-02-14 12:23:02.574,1,465.0
2021-02-14 12:23:18.590,1,465.0
2021-02-14 12:23:27.818,1,465.0
2021-02-14 12:23:38.833,1,465.0
2021-02-14 12:23:53.000,1,465.0
2021-02-14 12:23:53.068,1,465.0
2021-02-14 12:25:18.173,1,431.0
2021-02-14 12:29:17.367,1,452.0
2021-02-14 12:29:54.000,1,452.0
2021-02-14 12:30:18.613,1,432.0
2021-02-14 12:34:17.866,2,455.0
2021-02-14 12:35:19.039,2,439.0
2021-02-14 12:35:54.000,2,433.0
2021-02-14 12:36:17.582,2,455.0
2021-02-14 12:37:18.995,2,449.0
2021-02-14 12:37:54.000,2,449.0
2021-02-14 12:38:16.975,2,429.0
2021-02-14 12:39:52.000,2,435.0
2021-02-14 12:39:52.359,2,435.0
2021-02-14 12:40:04.374,2,435.0
2021-02-14 12:40:16.845,2,435.0
2021-02-14 12:41:17.843,2,418.0
2021-02-14 12:41:53.000,2,449.0
2021-02-14 12:42:19.372,2,427.0
2021-02-14 12:45:16.986,2,447.0
2021-02-14 12:45:54.000,2,424.0
2021-02-14 12:46:18.128,1,408.0
2021-02-14 12:47:16.683,2,428.0
2021-02-14 12:47:21.144,2,428.0
2021-02-14 12:47:52.000,2,447.0
2021-02-14 12:48:17.798,2,447.0
2021-02-14 12:49:18.875,1,430.0
2021-02-14 12:49:53.000,1,448.0
2021-02-14 12:50:17.298,1,448.0
2021-02-14 12:51:18.491,2,433.0
2021-02-14 12:51:53.000,2,432.0
2021-02-14 12:52:16.941,1,432.0
2021-02-14 12:57:17.308,2,429.0
2021-02-14 12:57:52.000,2,429.0
2021-02-14 13:01:16.518,2,454.0
2021-02-14 13:02:17.588,2,433.0
2021-02-14 13:02:21.044,2,433.0
2021-02-14 13:03:19.032,2,424.0
2021-02-14 13:03:55.000,2,443.0
2021-02-14 13:04:17.190,1,443.0
2021-02-14 13:05:18.420,1,418.0
2021-02-14 13:05:52.000,1,439.0
2021-02-14 13:06:17.088,2,478.0
2021-02-14 13:07:18.050,2,434.0
2021-02-14 13:07:53.000,2,434.0
2021-02-14 13:10:19.077,2,455.0
2021-02-14 13:11:17.351,2,450.0
2021-02-14 13:11:54.000,2,432.0
2021-02-14 13:12:18.373,1,432.0
2021-02-14 13:13:16.808,2,436.0
2021-02-14 13:13:52.000,2,436.0
2021-02-14 13:16:49.928,2,461.0
2021-02-14 13:17:03.044,2,461.0
2021-02-14 13:17:18.798,1,461.0
2021-02-14 13:17:20.664,1,461.0
2021-02-14 13:17:54.000,1,435.0
2021-02-14 13:18:17.437,1,435.0
2021-02-14 13:21:17.897,0,432.0
2021-02-14 13:32:20.784,0,451.0
2021-02-14 13:35:17.850,0,435.0
2021-02-14 13:35:53.000,0,433.0
2021-02-14 13:36:19.301,0,433.0
2021-02-14 13:38:18.532,0,463.0
2021-02-14 13:39:17.257,0,446.0
2021-02-14 13:41:16.685,0,449.0
2021-02-14 13:41:52.000,0,449.0
2021-02-14 13:42:17.959,0,433.0
2021-02-14 13:43:53.000,0,454.0
2021-02-14 13:44:17.497,0,454.0
2021-02-14 13:45:18.771,0,421.0
2021-02-14 13:45:53.000,0,439.0
2021-02-14 13:46:17.063,0,439.0
2021-02-14 13:49:17.786,0,464.0
2021-02-14 13:49:52.000,0,437.0
2021-02-14 13:50:19.269,0,437.0
2021-02-14 13:51:17.291,0,444.0
2021-02-14 13:51:52.000,0,417.0
2021-02-14 13:52:18.618,0,435.0
2021-02-14 13:52:56.199,0,435.0
2021-02-14 13:54:18.208,1,469.0
2021-02-14 13:55:16.722,1,453.0
2021-02-14 13:56:17.812,1,429.0
2021-02-14 13:56:46.060,1,429.0
2021-02-14 13:57:19.024,1,460.0
2021-02-14 13:57:55.000,1,438.0
2021-02-14 13:58:17.354,1,438.0
2021-02-14 13:59:18.609,1,477.0
2021-02-14 13:59:52.000,1,460.0
2021-02-14 14:01:18.178,1,442.0
2021-02-14 14:03:17.723,1,426.0
2021-02-14 14:03:54.000,1,445.0
2021-02-14 14:04:19.349,1,445.0
2021-02-14 14:05:17.415,1,468.0
2021-02-14 14:05:54.000,1,447.0
2021-02-14 14:06:18.517,1,447.0
2021-02-14 14:07:52.000,1,419.0
2021-02-14 14:08:18.326,1,442.0
2021-02-14 14:11:18.931,1,440.0
2021-02-14 14:11:54.000,1,440.0
2021-02-14 14:15:55.000,1,456.0
2021-02-14 14:16:16.605,1,438.0
2021-02-14 14:17:17.795,1,454.0
2021-02-14 14:17:21.467,1,454.0
2021-02-14 14:17:52.000,1,433.0
2021-02-14 14:18:19.331,1,453.0
2021-02-14 14:19:17.384,1,435.0
2021-02-14 14:21:17.015,1,454.0
2021-02-14 14:21:54.000,1,454.0
2021-02-14 14:23:16.551,1,438.0
2021-02-14 14:25:18.947,1,454.0
2021-02-14 14:25:52.000,1,454.0
2021-02-14 14:27:18.483,1,434.0
2021-02-14 14:29:54.000,1,446.0
2021-02-14 14:30:16.644,1,446.0
2021-02-14 14:31:17.735,1,426.0
2021-02-14 14:31:54.000,1,449.0
2021-02-14 14:32:19.281,1,449.0
2021-02-14 14:33:17.409,1,428.0
2021-02-14 14:35:17.086,1,448.0
2021-02-14 14:35:53.000,1,448.0
2021-02-14 14:36:18.240,1,448.0
2021-02-14 14:38:17.874,1,422.0
2021-02-14 14:39:18.949,1,440.0
2021-02-14 14:40:17.316,1,424.0
2021-02-14 14:41:18.495,1,442.0
2021-02-14 14:45:17.884,1,419.0
2021-02-14 14:45:53.000,1,439.0
2021-02-14 14:46:19.208,1,422.0
2021-02-14 14:47:17.303,1,444.0
2021-02-14 14:47:21.146,1,463.0
2021-02-14 14:47:54.000,1,441.0
2021-02-14 14:48:18.722,1,419.0
2021-02-14 14:49:16.916,1,442.0
2021-02-14 14:49:52.000,1,417.0
2021-02-14 14:50:18.173,1,417.0
2021-02-14 14:51:16.632,1,447.0
2021-02-14 14:51:53.000,1,447.0
2021-02-14 14:54:17.356,1,429.0
2021-02-14 14:58:16.663,1,461.0
2021-02-14 14:59:17.857,1,440.0
2021-02-14 15:03:17.087,1,463.0
2021-02-14 15:03:44.311,1,424.0
2021-02-14 15:03:54.000,1,424.0
2021-02-14 15:03:55.326,1,424.0
2021-02-14 15:04:18.141,1,445.0
2021-02-14 15:05:16.662,1,440.0
2021-02-14 15:05:54.000,1,443.0
2021-02-14 15:06:17.813,1,443.0
2021-02-14 15:09:18.551,0,463.0
2021-02-14 15:09:19.771,0,463.0
2021-02-14 15:09:32.886,0,429.0
2021-02-14 15:09:53.000,0,429.0
2021-02-14 15:10:17.113,0,429.0
2021-02-14 15:13:54.000,1,445.0
2021-02-14 15:14:05.361,1,464.0
2021-02-14 15:14:18.476,1,464.0
2021-02-14 15:14:19.162,0,464.0
2021-02-14 15:15:10.112,0,448.0
2021-02-14 15:15:17.510,0,448.0
2021-02-14 15:15:21.127,0,448.0
2021-02-14 15:16:17.172,0,428.0
2021-02-14 15:16:18.640,1,428.0
2021-02-14 15:16:34.596,1,428.0
2021-02-14 15:17:16.928,0,444.0
2021-02-14 15:17:20.731,0,444.0
2021-02-14 15:17:20.762,0,444.0
2021-02-14 15:17:31.777,0,444.0
2021-02-14 15:18:18.178,1,427.0
2021-02-14 15:19:16.714,1,443.0
2021-02-14 15:19:53.000,1,452.0
2021-02-14 15:20:17.746,1,452.0
2021-02-14 15:21:19.040,0,444.0
2021-02-14 15:22:17.376,1,428.0
2021-02-14 15:24:30.952,1,446.0
2021-02-14 15:24:41.966,1,446.0
2021-02-14 15:25:53.000,1,462.0
2021-02-14 15:26:16.618,1,442.0
2021-02-14 15:27:17.814,1,426.0
2021-02-14 15:27:53.000,1,430.0
2021-02-14 15:28:19.152,1,430.0
2021-02-14 15:29:54.000,1,458.0
2021-02-14 15:30:18.603,1,458.0
2021-02-14 15:31:52.000,1,440.0
2021-02-14 15:32:18.203,1,440.0
2021-02-14 15:32:20.687,1,440.0
2021-02-14 15:33:16.545,1,422.0
2021-02-14 15:33:53.000,1,422.0
2021-02-14 15:34:17.780,1,442.0
2021-02-14 15:35:18.973,1,426.0
2021-02-14 15:35:53.000,1,480.0
2021-02-14 15:36:17.272,1,457.0
2021-02-14 15:37:18.720,1,435.0
2021-02-14 15:37:51.792,1,453.0
2021-02-14 15:37:54.000,1,453.0
2021-02-14 15:38:06.007,1,453.0
2021-02-14 15:38:16.974,1,453.0
2021-02-14 15:39:18.322,1,432.0
2021-02-14 15:39:33.962,1,432.0
2021-02-14 15:39:44.977,1,432.0
2021-02-14 15:39:54.000,1,432.0
2021-02-14 15:41:17.702,1,446.0
2021-02-14 15:43:53.000,1,422.0
2021-02-14 15:44:18.451,1,422.0
2021-02-14 15:45:17.005,1,443.0
2021-02-14 15:48:17.922,1,433.0
2021-02-14 15:49:19.016,1,425.0
2021-02-14 15:49:52.000,1,425.0
2021-02-14 15:51:18.672,1,458.0
2021-02-14 15:51:53.000,1,458.0
2021-02-14 15:52:17.035,1,438.0
2021-02-14 15:56:18.949,1,459.0
2021-02-14 15:58:18.548,1,439.0
2021-02-14 16:01:16.569,1,422.0
2021-02-14 16:01:53.000,1,441.0
2021-02-14 16:02:17.709,1,469.0
2021-02-14 16:02:21.208,1,469.0
2021-02-14 16:03:15.062,1,445.0
2021-02-14 16:03:18.967,1,445.0
2021-02-14 16:03:26.078,1,445.0
2021-02-14 16:03:54.000,1,421.0
2021-02-14 16:04:17.293,1,440.0
2021-02-14 16:05:52.000,1,426.0
2021-02-14 16:06:16.890,1,426.0
2021-02-14 16:07:28.028,1,471.0
2021-02-14 16:07:32.363,1,471.0
2021-02-14 16:07:53.000,1,448.0
2021-02-14 16:07:53.178,1,448.0
2021-02-14 16:08:16.632,1,430.0
2021-02-14 16:09:17.723,1,452.0
2021-02-14 16:09:53.000,1,420.0
2021-02-14 16:10:19.177,1,420.0
2021-02-14 16:11:17.398,0,423.0
2021-02-14 16:11:54.000,0,448.0
2021-02-14 16:12:18.525,1,448.0
2021-02-14 16:13:17.161,1,480.0
2021-02-14 16:13:35.293,1,480.0
2021-02-14 16:13:50.643,1,448.0
2021-02-14 16:13:54.000,1,448.0
2021-02-14 16:14:01.658,1,448.0
2021-02-14 16:14:18.439,1,448.0
2021-02-14 16:15:16.783,0,445.0
2021-02-14 16:15:52.000,0,445.0
2021-02-14 16:21:18.165,1,442.0
2021-02-14 16:21:34.773,1,467.0
2021-02-14 16:21:54.000,1,449.0
2021-02-14 16:21:55.588,1,449.0
2021-02-14 16:21:58.823,1,449.0
2021-02-14 16:22:13.139,1,449.0
2021-02-14 16:22:16.532,0,449.0
2021-02-14 16:23:17.684,0,467.0
2021-02-14 16:23:39.973,0,447.0
2021-02-14 16:23:50.988,0,447.0
2021-02-14 16:23:52.000,0,447.0
2021-02-14 16:24:18.423,0,447.0
2021-02-14 16:24:18.894,0,447.0
2021-02-14 16:27:17.047,1,474.0
2021-02-14 16:27:54.000,1,474.0
2021-02-14 16:28:19.040,1,455.0
2021-02-14 16:31:52.000,1,472.0
2021-02-14 16:32:17.453,1,453.0
2021-02-14 16:32:21.388,1,453.0
2021-02-14 16:34:17.036,1,479.0
2021-02-14 16:35:18.251,1,456.0
2021-02-14 16:35:54.000,1,430.0
2021-02-14 16:36:16.549,1,455.0
2021-02-14 16:36:48.643,1,455.0
2021-02-14 16:43:58.574,1,437.0
2021-02-14 16:44:10.609,1,437.0
2021-02-14 16:44:17.887,1,437.0
2021-02-14 16:45:54.000,1,454.0
2021-02-14 16:45:54.010,1,454.0
2021-02-14 16:46:05.029,1,454.0
2021-02-14 16:46:17.465,1,454.0
2021-02-14 16:47:20.949,1,436.0
2021-02-14 16:47:52.000,1,436.0
2021-02-14 16:48:16.931,1,436.0
2021-02-14 16:51:17.681,0,447.0
2021-02-14 16:55:16.938,1,457.0
2021-02-14 16:55:52.000,1,456.0
2021-02-14 16:56:18.302,1,433.0
2021-02-14 16:59:18.920,1,464.0
2021-02-14 16:59:54.000,1,448.0
2021-02-14 17:00:13.184,1,448.0
2021-02-14 17:05:52.000,1,447.0
2021-02-14 17:06:18.970,1,432.0
2021-02-14 17:07:17.289,0,453.0
2021-02-14 17:08:18.479,1,436.0
2021-02-14 17:11:16.552,1,429.0
2021-02-14 17:11:54.000,1,429.0
2021-02-14 17:12:17.669,1,451.0
2021-02-14 17:13:52.000,1,425.0
2021-02-14 17:14:17.398,1,441.0
2021-02-14 17:21:17.303,0,439.0
2021-02-14 17:23:16.857,0,456.0
2021-02-14 17:24:18.048,0,452.0
2021-02-14 17:27:19.032,0,429.0
2021-02-14 17:27:54.000,0,445.0
2021-02-14 17:28:17.394,0,465.0
2021-02-14 17:29:18.396,0,436.0
2021-02-14 17:31:18.231,0,420.0
2021-02-14 17:31:52.000,0,440.0
2021-02-14 17:32:16.586,0,423.0
2021-02-14 17:32:21.470,0,423.0
2021-02-14 17:33:17.696,0,412.0
2021-02-14 17:33:53.000,0,450.0
2021-02-14 17:34:19.063,0,432.0
2021-02-14 17:35:53.000,0,431.0
2021-02-14 17:36:18.648,0,431.0
